"","reviewid","label"
"9555",13543,"anti-"
"9556",13532,"rhino"
"9557",13551,"hardly art"
"9558",13541,"warner bros."
"9559",13503,"astralwerks"
"9560",13516,"sub pop"
"9561",13500,"mute"
"9562",13530,"temporary residence"
"9563",13527,"capitol"
"9564",13524,"warner bros."
"9565",13478,"columbia"
"9566",13478,"american"
"9567",13513,"vice"
"9568",13508,"stones throw"
"9569",13505,"mute"
"9570",13504,"universal motown"
"9571",13504,"good"
"9572",13504,"dream on"
"9573",13517,"decca"
"9574",13525,"matador"
"9575",13526,"tbd"
"9576",13451,"sincerely yours"
"9577",13451,"acphale"
"9578",13451,"something in construction"
"9579",13491,"dead oceans"
"9580",13487,"sacred bones"
"9581",13497,"broken horse"
"9582",13294,"mannheim"
"9583",13502,"dfa"
"9584",13489,"matador"
"9585",13498,"rhino"
"9586",13470,"morr"
"9587",13496,"samadhi sound"
"9588",13512,"columbia"
"9589",13485,"anti-"
"9590",13490,"drag city"
"9591",13494,"iamsound"
"9592",13492,"twosyllable"
"9593",13477,"true panther"
"9594",13450,"anticon"
"9595",13486,"slumberland"
"9596",13482,"nettwerk"
"9597",13499,"echospace"
"9598",13506,"jagjaguwar"
"9599",13493,"fat cat"
"9600",13475,"rhymesayers"
"9601",13457,"secretly canadian"
"9602",13461,"misra"
"9603",13501,"shangri-la music"
"9604",13460,"chimera"
"9605",13467,"western vinyl"
"9606",13495,"planet e"
"9607",13488,"arts & crafts"
"9608",13480,"universal"
"9609",13480,"monkeywrench"
"9610",13473,"team love"
"9611",13452,"mute"
"9612",13474,"asthmatic kitty"
"9613",13481,"kranky"
"9614",13479,"anti-"
"9615",13472,"warp"
"9616",13463,"domino"
"9617",13459,"american dust"
"9618",13476,"locust"
"9619",13468,"drag city"
"9620",13471,"jive"
"9621",13446,"frenchkiss"
"9622",13444,"rhino"
"9623",13181,"polydor"
"9624",13441,"emi"
"9625",13469,"4ad"
"9626",13462,"heavenly"
"9627",13456,"interdependent media"
"9628",13458,"touch"
"9629",13454,"ato"
"9630",13438,"mexican summer"
"9631",13466,"self-released"
"9632",13465,"drag city"
"9633",13464,"reprise"
"9634",13464,"wea"
"9635",13455,"self-released"
"9636",13453,"warner bros."
"9637",13440,"mis ojos discos"
"9638",13448,"siccness"
"9639",13442,"de stijl"
"9640",13445,"atlantic"
"9641",13445,"roc nation"
"9642",13403,"domino"
"9643",13403,"bar/none"
"9644",13427,"vice"
"9645",13447,"team love"
"9646",13439,"olde english spelling bee"
"9647",13449,"sony"
"9648",13415,"rhino"
"9649",13415,"atco"
"9650",13437,"arts & crafts"
"9651",13423,"merge"
"9652",13426,"rounder"
"9653",13432,"emi"
"9654",13429,"emi"
"9655",13431,"emi"
"9656",13430,"emi"
"9657",13408,"emi"
"9658",13433,"emi"
"9659",13434,"emi"
"9660",13435,"emi"
"9661",13436,"emi"
"9662",13443,"electronic arts"
"9663",13419,"emi"
"9664",13421,"emi"
"9665",13422,"emi"
"9666",13424,"emi"
"9667",13428,"emi"
"9668",13425,"emi"
"9669",13386,"rough trade"
"9670",13216,"renaissance"
"9671",13399,"columbia"
"9672",13390,"20/20/20"
"9673",13394,"ecstatic peace"
"9674",13411,"sub pop"
"9675",13171,"cloud"
"9676",13420,"wichita"
"9677",13418,"barsuk"
"9678",13401,"secretly canadian"
"9679",13395,"in the red"
"9680",13391,"anti-"
"9681",13410,"kranky"
"9682",13416,"matador"
"9683",13417,""
"9684",13413,"matador"
"9685",13398,"merge"
"9686",13207,"young aspiring professionals"
"9687",13404,"goner"
"9688",12781,"light in the attic"
"9689",13382,"domino"
"9690",13380,"new west"
"9691",13409,"lovepump united"
"9692",13389,"hydra head"
"9693",13414,"ramp"
"9694",13400,"young turks"
"9695",13402,"yep roc"
"9696",13378,"deep medi"
"9697",13406,"traum schallplatten"
"9698",13198,"tee pee"
"9699",13384,"capitol"
"9700",13377,"paper bag"
"9701",13405,"polyvinyl"
"9702",13392,""
"9703",13388,"upset the rhythm"
"9704",13407,"capitol"
"9705",13129,"shout! factory"
"9706",13383,"heartworm"
"9707",13393,"leaf"
"9708",13396,"neapolitan"
"9709",13385,"capitol"
"9710",13379,"ecm"
"9711",13292,"asthmatic kitty"
"9712",13381,""
"9713",13127,"fat cat"
"9714",13374,"domino"
"9715",13375,"olde english spelling bee"
"9716",13373,"e1"
"9717",13387,"dfa"
"9718",13387,"rong"
"9719",13368,"liberation music"
"9720",13368,"glassnote"
"9721",13299,"p.w. elverum & sun"
"9722",13361,"strut"
"9723",13365,"flemish eye"
"9724",13141,"ecstatic peace"
"9725",13376,"friendly fire"
"9726",13344,"kompakt"
"9727",13158,"downtown"
"9728",13301,"smalltown supersound"
"9729",13372,"island"
"9730",13225,"kanine"
"9731",13371,"matador"
"9732",13355,"unfiltered"
"9733",13364,""
"9734",13369,"post present medium"
"9735",13370,""
"9736",13363,"warp"
"9737",13304,"tompkins square"
"9738",13353,"secretly canadian"
"9739",13366,""
"9740",13367,"smalltown supersound"
"9741",13351,"merge"
"9742",13360,"sub pop"
"9743",13352,"drag city"
"9744",13362,"ato"
"9745",13357,""
"9746",13302,"rhino"
"9747",13358,"hozac"
"9748",13347,"lovepump united"
"9749",13267,"radium"
"9750",13356,"jib door"
"9751",13293,"guided by voices, inc."
"9752",13303,"paw tracks"
"9753",13354,"big dada"
"9754",13174,"mule"
"9755",13359,"relapse"
"9756",13334,"dfa"
"9757",13247,"ecm"
"9758",13340,"k"
"9759",13290,"transgressive"
"9760",13287,"type"
"9761",13196,"frenchkiss"
"9762",13295,"jagjaguwar"
"9763",13345,"ashmont"
"9764",13346,"manimal vinyl"
"9765",13263,"dead oceans"
"9766",13348,"epic"
"9767",13350,"sub pop"
"9768",13297,"in the red"
"9769",13289,"western vinyl"
"9770",13289,"erased tapes"
"9771",13349,"fonal"
"9772",13224,"matador"
"9773",13341,"temporary residence"
"9774",13280,"in the red"
"9775",13283,"social registry"
"9776",13291,"community library"
"9777",13168,"emi"
"9778",13043,"border community"
"9779",13099,"hydra head"
"9780",13317,"self-released"
"9781",13279,"black and greene"
"9782",13343,"wrasse"
"9783",13333,"truth & soul"
"9784",13240,"crammed discs"
"9785",13140,"fonal"
"9786",13139,"planet "
"9787",13339,"fool house"
"9788",13285,"pias"
"9789",13286,"v2"
"9790",13286,"shangri-la music"
"9791",13342,"asthmatic kitty"
"9792",13204,"absolutely kosher"
"9793",13325,"warp"
"9794",13335,"xl"
"9795",13330,"nonesuch"
"9796",13330,"world circuit"
"9797",13276,"nettwerk"
"9798",13148,NA
"9799",13223,"hometapes"
"9800",13146,"rebel group"
"9801",13273,"bbe"
"9802",13270,"equal vision"
"9803",13272,"siltbreeze"
"9804",13123,"secretly canadian"
"9805",13332,"+1"
"9806",13278,"independiente"
"9807",13274,"hidden agenda"
"9808",13100,"domino"
"9809",13220,"thrill jockey"
"9810",13269,"kranky"
"9811",13275,"lex"
"9812",13172,"hardly art"
"9813",13221,"fat cat"
"9814",13218,"secretly canadian"
"9815",13219,"merge"
"9816",13321,"drag city"
"9817",13114,"sublime frequencies"
"9818",13200,"k"
"9819",13328,"xl"
"9820",13328,"parlophone"
"9821",13268,"warp"
"9822",13320,"hospital"
"9823",13097,"barsuk"
"9824",13331,"nuclear blast"
"9825",13326,"sincerely yours"
"9826",13262,"castle face"
"9827",13329,"e1"
"9828",13327,"profound lore"
"9829",13322,"4ad"
"9830",13324,"new west"
"9831",13215,"jagjaguwar"
"9832",13215,"brah"
"9833",13311,"jagjaguwar"
"9834",13266,"poker flat"
"9835",13271,"chemikal underground"
"9836",13254,"one little indian"
"9837",13202,"virgin"
"9838",13202,"emi"
"9839",13173,"analog africa"
"9840",13261,"one percent press"
"9841",13201,"numero group"
"9842",13319,"capitol"
"9843",13255,"arts & crafts"
"9844",13256,"hydra head"
"9845",13259,"lujo"
"9846",13318,"sugar hill"
"9847",13187,"third man"
"9848",13258,"sony"
"9849",13257,"legacy"
"9850",13182,"tapete"
"9851",13176,"labrador"
"9852",13180,"domino"
"9853",13316,"columbia"
"9854",13210,"vogue college"
"9855",13313,"full time hobby"
"9856",13315,"ghostly"
"9857",13314,"xl"
"9858",13249,"self-released"
"9859",13252,"david lynch music"
"9860",13252,"ada"
"9861",13244,"yep roc"
"9862",13175,"autumn tone"
"9863",13241,"self-released"
"9864",13312,"dead oceans"
"9865",13178,"sub pop"
"9866",13251,"alpha pup"
"9867",13310,"wasted vinyl"
"9868",12739,"saddle creek"
"9869",13243,"ministry of sound"
"9870",13094,"common cloud"
"9871",13108,"coptic cat"
"9872",13265,"sonny boy"
"9873",13245,"mute"
"9874",13242,"e1"
"9875",13214,"rounder"
"9876",13136,"fat cat"
"9877",13137,"ghostly"
"9878",13130,"universal"
"9879",13130,"a&m"
"9880",13130,"irs"
"9881",13119,"full time hobby"
"9882",13260,"invasion"
"9883",13260,"boss up"
"9884",13122,"hidden agenda"
"9885",13132,"asthmatic kitty"
"9886",13236,"downtown"
"9887",13183,"rapster"
"9888",13239,"warner bros."
"9889",13040,"in the red"
"9890",13250,"saddle creek"
"9891",13308,"warner bros."
"9892",13093,"what's your rupture?"
"9893",13309,"definitive jux"
"9894",13105,"paper bag"
"9895",13104,"carpark"
"9896",13237,"nonesuch"
"9897",13233,"stax"
"9898",13126,"drag city"
"9899",13238,"self-released"
"9900",13128,"social registry"
"9901",13125,"warp"
"9902",13230,"lo"
"9903",13305,"woodsist"
"9904",13234,"mun"
"9905",12912,"constellation"
"9906",13121,"thrill jockey"
"9907",13117,"cooking vinyl"
"9908",13117,"the end"
"9909",13110,"drag city"
"9910",13118,"vagrant"
"9911",13306,"loaf"
"9912",13232,"jagjaguwar"
"9913",13113,"columbia"
"9914",13235,"anthem"
"9915",13115,"4ad"
"9916",13061,"kill rock stars"
"9917",13112,"matador"
"9918",13184,"sire"
"9919",13213,"self-released"
"9920",13212,"mercury"
"9921",13197,"drag city"
"9922",13109,"jagjaguwar"
"9923",13106,"ruth st."
"9924",13226,"language of stone"
"9925",13107,"partisan"
"9926",13060,"quarterstick"
"9927",13058,"heavenly"
"9928",13186,"interdependent media"
"9929",13057,"drag city"
"9930",13081,"domino"
"9931",12915,"carrot top"
"9932",13209,"atlantic"
"9933",13209,"679"
"9934",13211,"mad science"
"9935",13231,"dfa"
"9936",13143,"kompakt"
"9937",13191,"troubleman unlimited"
"9938",13164,"reprise"
"9939",13095,"tempa"
"9940",13166,"kora"
"9941",13229,"control group"
"9942",13096,"mute"
"9943",13101,"stax"
"9944",13101,"ardent"
"9945",13147,"underwater peoples"
"9946",13102,"shout! factory"
"9947",13098,"atp"
"9948",13208,"out of line"
"9949",13185,"new state"
"9950",13167,"tic tac totally"
"9951",13188,"warp"
"9952",13156,"kranky"
"9953",12817,"hybris"
"9954",13228,"anti-"
"9955",13206,"kitsun"
"9956",13155,"original signal"
"9957",13199,"pias"
"9958",13199,"last gang"
"9959",13199,"turbo"
"9960",13120,"k"
"9961",13067,"bloody chamber"
"9962",13067,"nylon"
"9963",13157,"city slang"
"9964",13085,"hydra head"
"9965",13189,"downtown"
"9966",13049,"tee pee"
"9967",13161,"downtown"
"9968",13163,"legacy"
"9969",13162,"vagrant"
"9970",13227,"drag city"
"9971",13165,"flameshovel"
"9972",13159,"domino"
"9973",13160,"rough trade"
"9974",13044,"candlelight"
"9975",13145,"mexican summer"
"9976",12889,"morr"
"9977",13153,"matador"
"9978",13154,"rca"
"9979",12941,"secretly canadian"
"9980",13144,"slumberland"
"9981",13190,"real talk"
"9982",13087,"vagrant"
"9983",13082,"big brother"
"9984",13088,"legacy"
"9985",13080,"sonig"
"9986",13066,"western vinyl"
"9987",13086,"domino"
"9988",13091,"hip-o select"
"9989",13076,"siltbreeze"
"9990",13083,"paper bag"
"9991",13046,"relapse"
"9992",13077,"columbia"
"9993",13077,"legacy"
"9994",13079,"hear music"
"9995",13084,"emi"
"9996",13055,"hydra head"
"9997",13170,"self-released"
"9998",13151,"rough trade"
"9999",13152,"nature sounds"
"10000",13068,"ecstatic peace"
"10001",13075,"nobody's bizzness"
"10002",13050,"dangerbird"
"10003",13074,"self-released"
"10004",13064,"eskimo"
"10005",13065,"luaka bop"
"10006",13150,"columbia"
"10007",13089,"arts & crafts"
"10008",13195,"southern lord"
"10009",12972,"young god"
"10010",13149,"anticon"
"10011",13071,"important"
"10012",13063,"profound lore"
"10013",13142,"kompakt"
"10014",13142,"anti-"
"10015",13192,"self-released"
"10016",13059,"mute"
"10017",13062,"second motion"
"10018",13062,"unorthodox"
"10019",13056,"misra"
"10020",13052,"glassnote"
"10021",13052,"loyaut"
"10022",13193,"self-released"
"10023",13054,"warp"
"10024",13053,"barsuk"
"10025",12894,"chemikal underground"
"10026",13078,"warp"
"10027",13073,"jive"
"10028",13048,"graveface"
"10029",13031,"self-released"
"10030",13051,"siltbreeze"
"10031",13045,"reprise"
"10032",13169,"columbia"
"10033",13169,"frenchkiss"
"10034",12984,"lewis hollow"
"10035",12984,"cydonia"
"10036",13000,"moshi moshi"
"10037",13028,"stones throw"
"10038",12991,"kranky"
"10039",12991,"4ad"
"10040",13037,"anti-"
"10041",13092,"laface"
"10042",13070,"barsuk"
"10043",13030,"southern lord"
"10044",13041,"sub pop"
"10045",13018,"arts & crafts"
"10046",13042,"nettwerk"
"10047",13036,"constellation"
"10048",12862,"type"
"10049",13034,"aftermath"
"10050",13002,"dead oceans"
"10051",13038,"tbd"
"10052",13006,"rough trade"
"10053",13039,"kill shaman"
"10054",13072,"catsup plate"
"10055",13024,"kitsun"
"10056",13047,"transgressive"
"10057",13035,"megaforce"
"10058",13021,"in the red"
"10059",13029,"asylum"
"10060",13019,"definitive jux"
"10061",13069,"staubgold"
"10062",12891,"female fantasy"
"10063",12900,"loaf"
"10064",13009,"ipecac"
"10065",13020,"wichita"
"10066",12977,"thrill jockey"
"10067",12964,"best before"
"10068",13032,"happy happy birthday to me"
"10069",13007,"warp"
"10070",12997,"leaf"
"10071",13017,"impose"
"10072",13017,"we are busy bodies"
"10073",13026,"the end"
"10074",13027,"secret city"
"10075",13015,"caldo verde"
"10076",13001,"new west"
"10077",13023,"nettwerk"
"10078",12996,"smalltown supersound"
"10079",13022,"k"
"10080",13016,"nike"
"10081",13012,"tomlab"
"10082",13010,"post present medium"
"10083",13011,"fat beats"
"10084",12838,"chemikal underground"
"10085",13014,"domino"
"10086",13013,"lo"
"10087",13013,"fs studios"
"10088",12990,"secretly canadian"
"10089",12986,"odessa"
"10090",12995,"lovepump united"
"10091",12980,"dead oceans"
"10092",13004,"drag city"
"10093",12998,"xl"
"10094",12993,"anticon"
"10095",12749,"woebot"
"10096",12949,"mute"
"10097",12955,"rough trade"
"10098",13003,"xl"
"10099",12987,"k"
"10100",13005,"wall of sound"
"10101",12985,"4ad"
"10102",12989,"sub pop"
"10103",12943,"leaf"
"10104",12994,"light in the attic"
"10105",12999,"gigantic"
"10106",12992,"merge"
"10107",12945,"ubiquity"
"10108",12981,"in the red"
"10109",12918,"jagjaguwar"
"10110",12960,"thrill jockey"
"10111",12968,"ato"
"10112",12848,"what's your rupture?"
"10113",12909,"self-released"
"10114",12971,"three lobed"
"10115",12952,"eenie meenie"
"10116",12979,"columbia"
"10117",12963,"traffic entertainment"
"10118",12880,"hip-o select"
"10119",12978,"arena rock"
"10120",12969,"fat possum"
"10121",12974,"self-released"
"10122",12957,"s-curve"
"10123",12962,"tigerbeat6"
"10124",12973,"nettwerk"
"10125",12975,"counter records"
"10126",12966,"rhino"
"10127",12849,"fat cat"
"10128",12970,"secretly canadian"
"10129",12956,"big dada"
"10130",12967,"anticon"
"10131",12965,"unfamiliar"
"10132",12961,"warp"
"10133",12959,"bpitch control"
"10134",12901,"three lobed"
"10135",12878,"carrot top"
"10136",12837,"shrimper"
"10137",12837,"woodsist"
"10138",12954,"emi"
"10139",12954,"chrysalis"
"10140",12953,"woodsist"
"10141",12958,"tee pee"
"10142",12948,"mint"
"10143",12936,"universal"
"10144",12936,"iliad"
"10145",12950,"astralwerks"
"10146",12944,"favorite gentlemen"
"10147",12944,"canvasback"
"10148",12939,"asthmatic kitty"
"10149",12828,"tee pee"
"10150",12828,"colonel"
"10151",12940,"mute"
"10152",12940,"capitol"
"10153",12931,"universal motown"
"10154",12879,"black hen"
"10155",12932,"ernest jenning"
"10156",12886,"rough trade"
"10157",12942,"4ad"
"10158",12902,"cooking vinyl"
"10159",12902,"downtown"
"10160",12916,"guided by voices, inc."
"10161",12947,"iamsound"
"10162",12946,"jagjaguwar"
"10163",12946,"brah"
"10164",12935,"rough trade"
"10165",12924,"thrive"
"10166",12905,"polydor"
"10167",12905,"light in the attic"
"10168",12906,"gnomonsong"
"10169",12920,"tizona"
"10170",12929,"drag city"
"10171",12927,"fat possum"
"10172",12927,"hi"
"10173",12790,"saddle creek"
"10174",12933,"relapse"
"10175",12757,"midwich"
"10176",12938,"capitol"
"10177",12930,"bloodbot tactical enterprises"
"10178",12925,"phthalo"
"10179",12914,"holy mountain"
"10180",12928,"iamsound"
"10181",12904,"heavenly"
"10182",12922,"rough trade"
"10183",12899,"emi"
"10184",12899,"midget"
"10185",12917,"def jam"
"10186",12903,"tee pee"
"10187",12923,"capitol"
"10188",12883,"3024"
"10189",12926,"dangerbird"
"10190",12913,"anti-"
"10191",12888,"human ear"
"10192",12911,"npg"
"10193",12921,""
"10194",12884,"mute"
"10195",12884,"sire"
"10196",12884,"rhino"
"10197",12890,"load"
"10198",12863,"barsuk"
"10199",12910,"astralwerks"
"10200",12910,"parlophone"
"10201",12897,"merge"
"10202",12850,"bladen county"
"10203",12865,"fantasy memory"
"10204",12865,"shelflife"
"10205",12861,"saddle creek"
"10206",12908,"merge"
"10207",12907,"paw tracks"
"10208",12877,"arts & crafts"
"10209",12767,"!k7"
"10210",12876,"social registry"
"10211",12896,"domino"
"10212",12868,"team love"
"10213",12740,"record kicks"
"10214",12882,"merge"
"10215",12784,"cuneiform"
"10216",12895,"vagrant"
"10217",12898,"legacy"
"10218",12840,"quarterstick"
"10219",12759,"ghost box"
"10220",12885,"ninja tune"
"10221",12847,"touch and go"
"10222",12869,"lex"
"10223",12812,"numero group"
"10224",12887,"suicide squeeze"
"10225",12892,"4ad"
"10226",12873,"epic"
"10227",12873,"legacy"
"10228",12881,"strut"
"10229",12803,"ostgut ton"
"10230",12851,"marriage"
"10231",12761,"self-released"
"10232",12893,"virgin"
"10233",12893,"ape house ltd."
"10234",12846,"creation"
"10235",12846,"hi-speed soul"
"10236",12846,"second motion"
"10237",12800,"dicristina"
"10238",12864,"kompakt"
"10239",12806,"social science"
"10240",12872,"reprise"
"10241",12830,"bubbles"
"10242",12841,"afternoon"
"10243",12796,"soot"
"10244",12867,"burnt toast vinyl"
"10245",12874,"wichita"
"10246",12874,"almost gold"
"10247",12875,"kill rock stars"
"10248",12811,"skull disco"
"10249",12797,"ato"
"10250",12785,"self-released"
"10251",12870,"island"
"10252",12870,"universal"
"10253",12871,"sub pop"
"10254",12822,"merge"
"10255",12793,"mush"
"10256",12752,"warp"
"10257",12859,"drag city"
"10258",12853,"dfa"
"10259",12738,"self-released"
"10260",12789,"mom & pop"
"10261",12771,"alyosha"
"10262",12855,"interscope"
"10263",12852,"light in the attic"
"10264",12747,"4ad"
"10265",12802,"hypnotize minds"
"10266",12834,"relapse"
"10267",12860,"astralwerks"
"10268",12832,"k"
"10269",12773,"secretly canadian"
"10270",12792,"fire"
"10271",12815,"dead oceans"
"10272",12857,"parlophone"
"10273",12854,"temporary residence"
"10274",12836,"atp"
"10275",12791,"tomlab"
"10276",12823,"xl"
"10277",12842,"capitol"
"10278",12856,"social registry"
"10279",12807,"prosthetic"
"10280",12750,"kranky"
"10281",12821,"tomlab"
"10282",12845,"mute"
"10283",12845,"rabid"
"10284",12844,"kranky"
"10285",12780,"gangplank"
"10286",12774,"naxos"
"10287",12778,"ed banger"
"10288",12839,"jagjaguwar"
"10289",12843,"kompakt"
"10290",12753,"strut"
"10291",12824,"fabric"
"10292",12775,"k"
"10293",12833,"carpark"
"10294",12805,"yep roc"
"10295",12804,"acute"
"10296",12748,"self-released"
"10297",12825,"important"
"10298",12835,"dim mak"
"10299",12835,"downtown"
"10300",12742,"collector's choice"
"10301",12814,"asthmatic kitty"
"10302",12816,"hush"
"10303",12798,"dead oceans"
"10304",12826,"self-released"
"10305",12829,"sub pop"
"10306",12776,"cryptogramophone"
"10307",12801,"fiction"
"10308",12768,"sci fidelity"
"10309",12831,"dead oceans"
"10310",12799,"a&m"
"10311",12786,"what delicate"
"10312",12788,"italic"
"10313",12755,"asylum"
"10314",12827,"sub pop"
"10315",12766,"manimal vinyl"
"10316",12762,"smalltown supersound"
"10317",12777,"morr"
"10318",12769,"get physical"
"10319",12819,"matador"
