"","reviewid","genre"
"11325",12434,"experimental"
"11326",12439,"rock"
"11327",12428,"electronic"
"11328",12443,"rock"
"11329",12441,"rock"
"11330",12427,"experimental"
"11331",12431,"electronic"
"11332",12433,"global"
"11333",12435,"global"
"11334",12424,"rock"
"11335",12425,"electronic"
"11336",12438,"rap"
"11337",12438,"pop/r&b"
"11338",12429,"rock"
"11339",12429,"experimental"
"11340",12429,"electronic"
"11341",12426,"folk/country"
"11342",12426,"electronic"
"11343",12440,"jazz"
"11344",12437,"rock"
"11345",12432,"rock"
"11346",12430,"rap"
"11347",12436,"rock"
"11348",12422,"rock"
"11349",12422,"electronic"
"11350",12421,"pop/r&b"
"11351",12414,"rock"
"11352",12419,"rock"
"11353",12419,"pop/r&b"
"11354",12415,"rock"
"11355",12415,"experimental"
"11356",12420,"experimental"
"11357",12400,"rock"
"11358",12400,"experimental"
"11359",12403,"pop/r&b"
"11360",12404,"folk/country"
"11361",12391,"rock"
"11362",12423,"rock"
"11363",12399,"rock"
"11364",12396,"rock"
"11365",12407,"rock"
"11366",12413,"rap"
"11367",12417,"jazz"
"11368",12398,"rock"
"11369",12393,"folk/country"
"11370",12393,"metal"
"11371",12416,"rock"
"11372",12418,"rock"
"11373",12408,"rock"
"11374",12408,"rap"
"11375",12410,"rock"
"11376",12394,"rock"
"11377",12397,"rap"
"11378",12409,"folk/country"
"11379",12412,"rock"
"11380",12395,"rock"
"11381",12395,"electronic"
"11382",12392,"metal"
"11383",12406,"rock"
"11384",12406,"pop/r&b"
"11385",12406,"electronic"
"11386",12388,"rock"
"11387",12384,"rock"
"11388",12384,"electronic"
"11389",12382,"folk/country"
"11390",12383,"rock"
"11391",12366,"rock"
"11392",12389,"rock"
"11393",12390,"electronic"
"11394",12379,"pop/r&b"
"11395",12373,"rock"
"11396",12373,"experimental"
"11397",12362,"rock"
"11398",12385,"rock"
"11399",12387,"pop/r&b"
"11400",12386,"rock"
"11401",12365,"rock"
"11402",12363,"rock"
"11403",12380,"rock"
"11404",12381,"rock"
"11405",12381,"experimental"
"11406",12372,"rock"
"11407",12372,"folk/country"
"11408",12359,"rock"
"11409",12367,"electronic"
"11410",12374,"rock"
"11411",12377,"rock"
"11412",12378,"rap"
"11413",12378,"pop/r&b"
"11414",12358,"rap"
"11415",12358,"pop/r&b"
"11416",12354,"rock"
"11417",12345,"rock"
"11418",12375,"experimental"
"11419",12349,"rock"
"11420",12349,"experimental"
"11421",12349,"electronic"
"11422",12351,"pop/r&b"
"11423",12347,"rock"
"11424",12368,"rock"
"11425",12368,"electronic"
"11426",12376,"electronic"
"11427",12370,"rock"
"11428",12353,"rap"
"11429",12350,"rock"
"11430",12360,"rock"
"11431",12369,"rock"
"11432",12348,"rock"
"11433",12355,"rock"
"11434",12355,"metal"
"11435",12361,"rock"
"11436",12371,"electronic"
"11437",12364,"rock"
"11438",12364,"experimental"
"11439",12357,"rock"
"11440",12357,"electronic"
"11441",12356,"metal"
"11442",12352,"rap"
"11443",12352,"metal"
"11444",12331,"folk/country"
"11445",12327,"rock"
"11446",12321,"rock"
"11447",12321,"electronic"
"11448",12307,"electronic"
"11449",12325,"rock"
"11450",12330,"rock"
"11451",12293,"rock"
"11452",12323,"rock"
"11453",12323,"experimental"
"11454",12301,"pop/r&b"
"11455",12302,"rock"
"11456",12328,"rock"
"11457",12326,"rock"
"11458",12326,"electronic"
"11459",12315,"rock"
"11460",12329,"electronic"
"11461",12273,"rock"
"11462",12305,"rock"
"11463",12324,"experimental"
"11464",12312,"rock"
"11465",12312,"experimental"
"11466",12308,"folk/country"
"11467",12299,"rock"
"11468",12299,"pop/r&b"
"11469",12299,"experimental"
"11470",12322,"rock"
"11471",12271,"rock"
"11472",12319,"rock"
"11473",12319,"experimental"
"11474",12317,"rock"
"11475",12296,"rock"
"11476",12320,"metal"
"11477",12318,"rock"
"11478",12318,"experimental"
"11479",12264,"experimental"
"11480",12284,"rock"
"11481",12284,"electronic"
"11482",12313,"pop/r&b"
"11483",12316,"rock"
"11484",12314,"rock"
"11485",12289,"rock"
"11486",12287,"rock"
"11487",12276,"rock"
"11488",12292,"rock"
"11489",12227,"pop/r&b"
"11490",12227,"electronic"
"11491",12250,"metal"
"11492",12245,"rock"
"11493",12288,"rock"
"11494",12311,"rock"
"11495",12285,"rock"
"11496",12285,"experimental"
"11497",12303,"metal"
"11498",12220,"electronic"
"11499",12223,"rock"
"11500",12310,"rock"
"11501",12310,"experimental"
"11502",12309,"rock"
"11503",12297,"folk/country"
"11504",12306,"rock"
"11505",12274,"folk/country"
"11506",12272,"rock"
"11507",12272,"experimental"
"11508",12300,"rock"
"11509",12267,"rock"
"11510",12290,"rap"
"11511",12238,"rock"
"11512",12238,"experimental"
"11513",12295,"rock"
"11514",12304,"rock"
"11515",12263,"rock"
"11516",12298,"rock"
"11517",12254,"folk/country"
"11518",12275,"rock"
"11519",12275,"experimental"
"11520",12294,"rock"
"11521",12252,"rock"
"11522",12252,"metal"
"11523",12281,"rock"
"11524",12255,"rock"
"11525",12255,"electronic"
"11526",12291,"rap"
"11527",12283,"jazz"
"11528",12253,"pop/r&b"
"11529",12253,"electronic"
"11530",12258,"jazz"
"11531",12258,"metal"
"11532",12248,"rock"
"11533",12286,"rock"
"11534",12286,"experimental"
"11535",12244,"rock"
"11536",12280,"rap"
"11537",12243,"rock"
"11538",12226,"experimental"
"11539",12279,"rap"
"11540",12282,"rock"
"11541",12282,"electronic"
"11542",12239,"rock"
"11543",12268,"rock"
"11544",12237,"rock"
"11545",12278,"rock"
"11546",12278,"experimental"
"11547",12277,"rap"
"11548",12270,"electronic"
"11549",12235,"rock"
"11550",12269,"rock"
"11551",12265,"rock"
"11552",12259,"jazz"
"11553",12259,"electronic"
"11554",12242,"rap"
"11555",12233,"rock"
"11556",12232,"rock"
"11557",12260,"rock"
"11558",12231,"rock"
"11559",12229,"rock"
"11560",12225,"jazz"
"11561",12230,"rap"
"11562",12230,"pop/r&b"
"11563",12266,"rock"
"11564",12261,"rock"
"11565",12234,"rock"
"11566",12234,"metal"
"11567",12234,"experimental"
"11568",12222,"rock"
"11569",12222,"pop/r&b"
"11570",12222,"folk/country"
"11571",12222,"experimental"
"11572",12224,"rock"
"11573",12224,"metal"
"11574",12262,"rock"
"11575",12256,"pop/r&b"
"11576",12236,"electronic"
"11577",12228,"folk/country"
"11578",12247,"rock"
"11579",12249,"rock"
"11580",12257,"rock"
"11581",12257,"experimental"
"11582",12257,"electronic"
"11583",12221,"electronic"
"11584",12214,"rock"
"11585",12219,"experimental"
"11586",12241,"rock"
"11587",12251,"rock"
"11588",12251,"electronic"
"11589",12217,"rock"
"11590",12217,"electronic"
"11591",12213,"rock"
"11592",12215,"rock"
"11593",12246,"rock"
"11594",12240,"rock"
"11595",12216,"rock"
"11596",12218,"rock"
"11597",12212,"pop/r&b"
"11598",12210,"rock"
"11599",12208,"rock"
"11600",12207,"pop/r&b"
"11601",12182,"rock"
"11602",12197,"rock"
"11603",12209,"rock"
"11604",12209,"electronic"
"11605",12205,"global"
"11606",12196,"rock"
"11607",12203,"pop/r&b"
"11608",12192,"rock"
"11609",12183,"electronic"
"11610",12206,"pop/r&b"
"11611",12206,"folk/country"
"11612",12198,"experimental"
"11613",12191,"rock"
"11614",12191,"electronic"
"11615",12189,"rock"
"11616",12204,"rock"
"11617",12200,"rock"
"11618",12200,"electronic"
"11619",12187,"rap"
"11620",12187,"pop/r&b"
"11621",12188,"rock"
"11622",12185,"rock"
"11623",12185,"electronic"
"11624",12190,"rock"
"11625",12190,"electronic"
"11626",12199,"jazz"
"11627",12199,"experimental"
"11628",12193,"rock"
"11629",12202,"rock"
"11630",12184,"rock"
"11631",12184,"experimental"
"11632",12194,"rock"
"11633",12201,"electronic"
"11634",12181,"rock"
"11635",12181,"global"
"11636",12181,"electronic"
"11637",12195,"pop/r&b"
"11638",12186,"pop/r&b"
"11639",12175,"rock"
"11640",12148,"electronic"
"11641",12173,"metal"
"11642",12165,"rock"
"11643",12164,"folk/country"
"11644",12179,"rock"
"11645",12179,"electronic"
"11646",12177,"rock"
"11647",12168,"rock"
"11648",12167,"rock"
"11649",12172,"jazz"
"11650",12172,"electronic"
"11651",12180,"metal"
"11652",12178,"rock"
"11653",12178,"experimental"
"11654",12131,"rock"
"11655",12169,"rock"
"11656",12163,"electronic"
"11657",12153,"rock"
"11658",12176,"rock"
"11659",12158,"rock"
"11660",12161,"rock"
"11661",12162,"rock"
"11662",12174,"rock"
"11663",12171,"rock"
"11664",12344,"rock"
"11665",12157,"rock"
"11666",12157,"metal"
"11667",12152,"rock"
"11668",12170,"electronic"
"11669",12160,"rock"
"11670",12156,"metal"
"11671",12150,"rock"
"11672",12150,"electronic"
"11673",12149,"rock"
"11674",12159,"rap"
"11675",12155,"rock"
"11676",12143,"rock"
"11677",12144,"rock"
"11678",12146,"folk/country"
"11679",12151,"rock"
"11680",12151,"experimental"
"11681",12154,"rap"
"11682",12154,"jazz"
"11683",12154,"electronic"
"11684",12141,"rock"
"11685",12141,"electronic"
"11686",12137,"rock"
"11687",12137,"metal"
"11688",12138,"rock"
"11689",12138,"jazz"
"11690",12138,"pop/r&b"
"11691",12132,"electronic"
"11692",12142,"rock"
"11693",12139,"global"
"11694",12136,"rock"
"11695",12136,"rap"
"11696",12147,"rap"
"11697",12133,"rock"
"11698",12133,"experimental"
"11699",12145,"rock"
"11700",12135,"electronic"
"11701",12134,"rock"
"11702",12140,"rap"
"11703",12121,"electronic"
"11704",12111,"rock"
"11705",12128,"rock"
"11706",12211,"rock"
"11707",12211,"electronic"
"11708",12124,"rock"
"11709",12130,"rock"
"11710",12127,"rock"
"11711",12127,"experimental"
"11712",12112,"pop/r&b"
"11713",12112,"experimental"
"11714",12112,"electronic"
"11715",12109,"rock"
"11716",12117,"rock"
"11717",12125,"electronic"
"11718",12126,"rap"
"11719",12119,"rock"
"11720",12119,"electronic"
"11721",12105,"rock"
"11722",12113,"rock"
"11723",12113,"electronic"
"11724",12114,"rock"
"11725",12123,"rap"
"11726",12120,"rock"
"11727",12120,"metal"
"11728",12051,"rock"
"11729",12107,"rock"
"11730",12122,"rock"
"11731",12115,"rock"
"11732",12115,"experimental"
"11733",12108,"folk/country"
"11734",12101,"electronic"
"11735",12103,"pop/r&b"
"11736",12103,"electronic"
"11737",12110,"rock"
"11738",12110,"electronic"
"11739",12116,"rock"
"11740",12086,"rock"
"11741",12097,"rock"
"11742",12102,"rock"
"11743",12118,"rock"
"11744",12118,"experimental"
"11745",12098,"folk/country"
"11746",12082,"pop/r&b"
"11747",12082,"electronic"
"11748",12070,"rock"
"11749",12104,"rock"
"11750",12084,"rock"
"11751",12100,"rock"
"11752",12100,"electronic"
"11753",12077,"rock"
"11754",12106,"jazz"
"11755",12106,"electronic"
"11756",12087,"rock"
"11757",12091,"rock"
"11758",12064,"rock"
"11759",12089,"rock"
"11760",12092,"pop/r&b"
"11761",12083,"rock"
"11762",12079,"metal"
"11763",12094,"rock"
"11764",12099,"rock"
"11765",12071,"rock"
"11766",12093,"electronic"
"11767",12069,"rock"
"11768",12081,"electronic"
"11769",12095,"rock"
"11770",12068,"rock"
"11771",12074,"rock"
"11772",12074,"metal"
"11773",12074,"electronic"
"11774",12065,"rock"
"11775",12096,"rock"
"11776",12088,"rap"
"11777",12066,"rock"
"11778",12067,"rock"
"11779",12090,"rock"
"11780",12080,"electronic"
"11781",12062,"pop/r&b"
"11782",12048,"pop/r&b"
"11783",12059,"pop/r&b"
"11784",12055,"rock"
"11785",12055,"electronic"
"11786",12085,"rock"
"11787",12085,"electronic"
"11788",12078,"pop/r&b"
"11789",12078,"electronic"
"11790",12056,"rock"
"11791",12056,"experimental"
"11792",12054,"rock"
"11793",12049,"rock"
"11794",12075,"rap"
"11795",12075,"pop/r&b"
"11796",12076,"rock"
"11797",12076,"electronic"
"11798",12072,"rock"
"11799",12072,"electronic"
"11800",12057,"rock"
"11801",12073,"rock"
"11802",12073,"electronic"
"11803",12053,"experimental"
"11804",12052,"experimental"
"11805",12050,"rap"
"11806",12045,"folk/country"
"11807",12061,"rap"
"11808",12063,"rock"
"11809",12044,"rock"
"11810",12046,"rock"
"11811",12047,"electronic"
"11812",12060,"rock"
"11813",12031,"rock"
"11814",12014,"rock"
"11815",12042,"rock"
"11816",12042,"experimental"
"11817",12043,"rock"
"11818",12058,"rock"
"11819",12058,"electronic"
"11820",12033,"global"
"11821",12033,"electronic"
"11822",11972,"rock"
"11823",12039,"rock"
"11824",12028,"rock"
"11825",12020,"metal"
"11826",12030,"rock"
"11827",12034,"rock"
"11828",12037,"rock"
"11829",12038,"folk/country"
"11830",12000,"electronic"
"11831",12036,"rock"
"11832",12036,"global"
"11833",12035,"rock"
"11834",11991,"rock"
"11835",12032,"rock"
"11836",12041,"pop/r&b"
"11837",12041,"electronic"
"11838",12040,"rock"
"11839",12040,"pop/r&b"
"11840",11963,"rap"
"11841",11914,"folk/country"
"11842",12017,"rock"
"11843",12024,"rock"
"11844",12029,"rock"
"11845",12015,"rock"
"11846",12025,"rock"
"11847",12025,"electronic"
"11848",12023,"rock"
"11849",12023,"experimental"
"11850",12016,"rock"
"11851",12016,"electronic"
"11852",12010,"rock"
"11853",12027,"rock"
"11854",12008,"rock"
"11855",12019,"rap"
"11856",12019,"pop/r&b"
"11857",12022,"rock"
"11858",12021,"folk/country"
"11859",12026,"rock"
"11860",12011,"electronic"
"11861",12018,"jazz"
"11862",12018,"electronic"
"11863",11553,"rock"
"11864",12001,"rock"
"11865",12009,"folk/country"
"11866",11999,"rock"
"11867",11999,"experimental"
"11868",11996,"folk/country"
"11869",11617,"rock"
"11870",11617,"electronic"
"11871",11998,"rock"
"11872",11992,"rock"
"11873",11976,"rock"
"11874",12007,"rock"
"11875",12007,"electronic"
"11876",12013,"rock"
"11877",11995,"rock"
"11878",11975,"rock"
"11879",11978,"rock"
"11880",11988,"rock"
"11881",12005,"rock"
"11882",12005,"metal"
"11883",12012,"rap"
"11884",11980,"rock"
"11885",11959,"rock"
"11886",11959,"experimental"
"11887",11983,"rock"
"11888",12002,"rap"
"11889",11993,"rock"
"11890",11982,"rock"
"11891",11990,"electronic"
"11892",11985,"rock"
"11893",11966,"global"
"11894",11966,"jazz"
"11895",11966,"pop/r&b"
"11896",12003,"rock"
"11897",12006,"rap"
"11898",12006,"pop/r&b"
"11899",11974,"folk/country"
"11900",11997,"folk/country"
"11901",11987,"rock"
"11902",12004,"rock"
"11903",12004,"electronic"
"11904",11968,"rock"
"11905",11968,"experimental"
"11906",11967,"rock"
"11907",11967,"jazz"
"11908",11967,"experimental"
"11909",11970,"rap"
"11910",11557,"rock"
"11911",11557,"experimental"
"11912",11984,"rock"
"11913",11576,"rock"
"11914",11965,"rock"
"11915",11944,"rock"
"11916",11979,"rock"
"11917",11986,"rock"
"11918",11986,"metal"
"11919",11969,"rock"
"11920",11964,"rap"
"11921",11973,"rock"
"11922",11981,"rock"
"11923",11981,"experimental"
"11924",11989,"rock"
"11925",11584,"rock"
"11926",11584,"metal"
"11927",11962,"folk/country"
"11928",11971,"rock"
"11929",11961,"electronic"
"11930",11943,"rock"
"11931",11958,"rock"
"11932",11960,"rock"
"11933",11945,"rock"
"11934",11977,"rock"
"11935",11948,"rock"
"11936",11948,"experimental"
"11937",11694,"rock"
"11938",11946,"rock"
"11939",11618,"rap"
"11940",11618,"electronic"
"11941",11952,"rock"
"11942",11955,"rock"
"11943",11955,"experimental"
"11944",11956,"folk/country"
"11945",11954,"rock"
"11946",11954,"electronic"
"11947",11957,"rock"
"11948",11957,"folk/country"
"11949",11947,"rock"
"11950",11953,"rap"
"11951",11953,"electronic"
"11952",11951,"electronic"
"11953",11949,"pop/r&b"
"11954",11949,"experimental"
"11955",11949,"electronic"
"11956",11950,"rock"
"11957",11942,"rap"
"11958",11941,"electronic"
"11959",11939,"rock"
"11960",11938,"electronic"
"11961",11940,"rock"
"11962",2272,"rock"
"11963",11937,"electronic"
"11964",11581,"pop/r&b"
"11965",11936,"experimental"
"11966",11936,"electronic"
"11967",11935,"rock"
"11968",11935,"jazz"
"11969",11934,"rock"
"11970",11929,"experimental"
"11971",11933,"rock"
"11972",11933,"electronic"
"11973",11932,"folk/country"
"11974",11931,"pop/r&b"
"11975",11931,"electronic"
"11976",11930,"folk/country"
"11977",11925,"rock"
"11978",11925,"electronic"
"11979",11928,"rock"
"11980",11928,"experimental"
"11981",11926,"folk/country"
"11982",11531,"rap"
"11983",11531,"electronic"
"11984",11927,"rock"
"11985",11924,"rock"
"11986",11923,"pop/r&b"
"11987",11923,"electronic"
"11988",11609,"rock"
"11989",11605,"rock"
"11990",11605,"metal"
"11991",11922,"electronic"
"11992",11921,"rock"
"11993",11920,"electronic"
"11994",11613,"jazz"
"11995",11613,"pop/r&b"
"11996",11613,"electronic"
"11997",11589,"rock"
"11998",11589,"metal"
"11999",11514,"rap"
"12000",11514,"pop/r&b"
"12001",11690,"rock"
"12002",11690,"experimental"
"12003",11919,"rock"
"12004",11578,"rock"
"12005",11918,"experimental"
"12006",11611,"electronic"
"12007",11619,"rock"
"12008",11619,"electronic"
"12009",11688,"folk/country"
"12010",11688,"metal"
"12011",11917,"rock"
"12012",11917,"electronic"
"12013",11586,"rock"
"12014",11586,"electronic"
"12015",11594,"rock"
"12016",11594,"electronic"
"12017",11916,"rock"
"12018",11915,"folk/country"
"12019",11595,"global"
"12020",11595,"pop/r&b"
"12021",11596,"rock"
"12022",11596,"electronic"
"12023",11593,"rock"
"12024",11616,"rock"
"12025",11620,"rock"
"12026",11620,"electronic"
"12027",11566,"rock"
"12028",11588,"rock"
"12029",11597,"rock"
"12030",11597,"experimental"
"12031",11597,"electronic"
"12032",11692,"pop/r&b"
"12033",11621,"rock"
"12034",11600,"rock"
"12035",11579,"rock"
"12036",11573,"rock"
"12037",11603,"rock"
"12038",11610,"rock"
"12039",11610,"rap"
"12040",11577,"experimental"
"12041",11570,"pop/r&b"
"12042",11564,"rock"
"12043",11564,"electronic"
"12044",11684,"rock"
"12045",11608,"rap"
"12046",11612,"rock"
"12047",11567,"experimental"
"12048",11574,"pop/r&b"
"12049",11580,"rock"
"12050",11580,"experimental"
"12051",11583,"rock"
"12052",11555,"folk/country"
"12053",11555,"electronic"
"12054",11513,"electronic"
"12055",11559,"global"
"12056",11604,"rock"
"12057",11538,"rock"
"12058",11538,"electronic"
"12059",11552,"rock"
"12060",11552,"electronic"
"12061",11550,"electronic"
"12062",11565,"rock"
"12063",11585,"rock"
"12064",11592,"electronic"
"12065",11548,"rock"
"12066",11548,"electronic"
"12067",11563,"rock"
"12068",11563,"electronic"
"12069",11554,"rap"
"12070",11554,"pop/r&b"
"12071",11554,"electronic"
"12072",11587,"rock"
"12073",11562,"pop/r&b"
"12074",11547,"rock"
"12075",11547,"metal"
"12076",11537,"rock"
"12077",11558,"pop/r&b"
"12078",11558,"folk/country"
"12079",11686,"rock"
"12080",11582,"electronic"
"12081",11539,"rock"
"12082",11502,"rock"
"12083",11502,"electronic"
"12084",11541,"rock"
"12085",11541,"jazz"
"12086",11541,"experimental"
"12087",11560,"rock"
"12088",11575,"metal"
"12089",11535,"rock"
"12090",11536,"rock"
"12091",11500,"rock"
"12092",11500,"electronic"
"12093",11569,"rock"
"12094",11569,"experimental"
"12095",11414,"pop/r&b"
"12096",11540,"rock"
"12097",11540,"electronic"
"12098",11526,"rock"
"12099",11527,"pop/r&b"
"12100",11682,"metal"
"12101",11568,"rock"
"12102",11551,"rock"
"12103",11551,"electronic"
"12104",11472,"folk/country"
"12105",11523,"rock"
"12106",11523,"pop/r&b"
"12107",11523,"folk/country"
"12108",11561,"rap"
"12109",11524,"rap"
"12110",11524,"electronic"
"12111",11519,"rock"
"12112",11516,"jazz"
"12113",11544,"electronic"
"12114",11509,"rock"
"12115",11556,"rock"
"12116",11556,"electronic"
"12117",11515,"pop/r&b"
"12118",11507,"global"
"12119",11508,"electronic"
"12120",11545,"rock"
"12121",11546,"pop/r&b"
"12122",11511,"rock"
"12123",11512,"rock"
"12124",11512,"experimental"
"12125",11494,"rock"
"12126",11498,"rock"
"12127",11549,"folk/country"
"12128",11543,"rock"
"12129",11543,"experimental"
"12130",11506,"rock"
"12131",11506,"metal"
"12132",11517,"rock"
"12133",11542,"rock"
"12134",11542,"experimental"
"12135",11534,"rock"
"12136",11469,"rock"
"12137",11469,"experimental"
"12138",11486,"rock"
"12139",11486,"electronic"
"12140",11491,"rock"
"12141",11525,"electronic"
"12142",11504,"rock"
"12143",11497,"rap"
"12144",11497,"pop/r&b"
"12145",11497,"metal"
"12146",11528,"rock"
"12147",11496,"rock"
"12148",11496,"metal"
"12149",11533,"rock"
"12150",11518,"rap"
"12151",11481,"rock"
"12152",11480,"rock"
"12153",11490,"rock"
"12154",11490,"experimental"
"12155",11680,"rock"
"12156",11680,"electronic"
"12157",11420,"rock"
"12158",11445,"rock"
"12159",11476,"pop/r&b"
"12160",11475,"rock"
